"Kam_num","Ind_spec","Length_1","Specificity1_1","Specificity2","Similarity","Big4","Big8","Audit_tenure","Audit_spec1","Gender","Auditor_tenure","Auditor_spec1","Partner","Ccp","Degree","Rep","Major","License","Roa","Bm","Quick","Leverage","Recvinv","Otherrec","Size","Growth","Loss","Age","Cfo","Audittype"
2,1,7.0613344,3.871201,0.04116638,0.75273889,0,1,1,1,1,8,0,0,1,1,0,0,1,0.155972,0.724256,4.13171,0.098033,0.09888639,0.00206949,21.973949,-0.49392922,0,25,-0.00640359,1
2,1,7.2420824,4.6051702,0.07158196,0.77270455,0,1,10,1,0,23,1,0,0,0,0,1,1,0.046488,2.19258,0.978281,0.624913,0.39044945,0.00770867,23.255342,-0.40012707,0,25,-0.04942233,1
2,1,7.2026612,5.2094862,0.1362621,0.3925,0,0,1,0,0,3,0,0,0,1,0,0,1,0.047863,1.74555,0.281312,0.554185,0.1780799,0.00070861,23.736196,0.64978842,0,25,-0.02335694,1
3,1,7.7968803,5.0751738,0.06576243,0.24388889,0,0,4,0,0,11,1,0,0,1,1,1,1,0.041116,0.857424,3.07915,0.257205,0.12172947,0.07079405,22.624307,-0.18307497,0,25,0.1004441,1
3,1,7.4558767,5.0814044,0.09306358,0.26066667,0,1,6,1,1,1,1,0,1,1,1,1,1,0.01482,0.621613,0.947082,0.328354,0.1358372,0.00995132,22.214692,-0.00024909,0,25,0.02927514,1
2,1,7.3165482,5.049856,0.10365449,0.7375,0,1,7,0,1,12,1,0,0,0,0,1,1,0.028524,2.13911,0.35068,0.655961,0.32907608,0.04503171,24.159888,-0.13879797,0,25,0.02304446,1
3,1,7.3362857,4.9767337,0.09446254,0.22633333,1,0,9,1,1,22,0,1,0,1,1,0,1,0.031863,2.65395,0.58775,0.455316,0.56990869,0.0178738,24.326647,1.1468911,0,25,0.00154308,1
4,1,8.0699681,5.6276211,0.08695652,0.5815,0,0,6,0,0,22,1,1,0,1,0,1,1,-0.27552,3.78404,0.290531,0.885828,0.49831814,0.00853091,23.2154,-0.39352844,1,25,0.0278251,1
4,2,7.9969904,5.5451774,0.08613728,0.76115289,0,1,2,1,0,3,1,0,0,1,0,0,1,-0.340778,2.18314,0.312041,0.885828,0.33074185,0.0412737,22.446394,0.22138414,1,25,0.00837103,0
2,1,6.9574974,3.871201,0.04567079,0.3825,1,0,4,0,1,8,1,0,0,0,0,1,1,0.024726,7.16021,0.525049,0.794302,0.61901832,0.01818029,25.343157,0.23251882,0,25,0.06958168,1
3,2,7.521318,4.2766661,0.03898213,0.25833333,0,0,10,0,1,19,0,1,1,1,1,0,1,0.028368,2.04581,1.31512,0.508053,0.46025971,0.03056533,23.361052,0.04708076,0,25,-0.15271617,1
4,1,7.3975615,5.313206,0.12438725,0.17975,0,1,10,1,1,6,1,0,0,1,0,0,1,-0.101782,0.564589,1.21352,0.588466,0.05305231,0.03530632,21.875249,0.21577372,1,25,0.04486197,1
4,0,7.8905825,5.3471075,0.07859281,0.21275,1,0,1,1,0,12,1,1,1,1,0,0,1,0.052553,1.96354,0.431434,0.708238,0.27711399,0.00995835,25.081418,0.35542307,0,25,0.05527119,1
2,1,7.0361485,4.2766661,0.06332454,0.775,0,0,10,0,1,13,0,1,0,0,0,0,1,0.033916,1.18387,1.08347,0.472231,0.35340767,0.00707653,23.19988,-0.10018011,0,25,0.05820777,1
2,0,7.1654935,4.6443909,0.08037094,0.77667912,0,1,4,1,0,4,1,0,0,1,0,0,1,-0.340778,1.1703,0.411205,0.840257,0.36143189,0.00357697,22.193922,-0.05437836,1,25,-0.00209897,0
2,1,7.1228667,4.6051702,0.08064516,0.40175,0,1,10,1,0,8,1,0,0,1,0,0,1,0.137227,1.20718,0.916267,0.296131,0.11584791,0.00313806,22.312784,0.18950484,0,25,0.13313457,1
2,1,6.7934661,4.2046926,0.07511211,0.77014735,0,1,3,1,1,3,0,0,0,1,0,0,1,-0.012218,0.238174,0.471715,0.802707,0.26083675,0.00165064,20.020261,1.032346,1,25,0.15235991,1
3,2,7.4736371,4.5538769,0.05394662,0.51621097,0,1,10,1,0,7,1,0,0,1,0,0,1,0.057419,1.99777,0.700496,0.723909,0.39049432,0.06126719,24.759818,1.5180732,0,25,0.15105567,1
3,1,7.4826818,4.7449321,0.06471581,0.79611111,0,1,2,0,0,8,0,0,0,0,0,0,1,0.022627,3.39313,1.09759,0.7124,0.61707239,0.01455389,23.542661,0.22656834,0,25,0.00240575,1
2,1,7.3004728,4.6821312,0.0729237,0.35185,0,1,3,1,0,4,1,0,0,1,0,0,1,0.113623,0.728326,0.923384,0.48248,0.19941277,0.01351893,22.908771,0.59895402,0,25,0.1370918,1
1,1,6.3279368,3.4965076,0.05892857,0.7652,0,1,5,0,0,1,1,0,1,1,0,0,1,0.02855,7.16021,0.547359,0.85517,0.67516249,0.0102283,24.184855,0.28267661,0,25,0.00459754,1
2,1,7.0501225,4.6539604,0.09106678,0.35780952,0,1,8,0,0,16,0,0,0,0,0,0,1,0.016499,4.51081,1.43309,0.75917,0.31964687,0.14229943,23.541462,-0.19701909,0,25,0.02790051,1
2,1,6.8658911,4.3567088,0.08133472,0.38133929,0,1,8,1,0,13,1,0,1,1,1,1,1,-0.052114,3.51328,0.873685,0.697603,0.15836197,0.00686854,24.583476,-0.13892047,1,25,-0.03254132,1
2,1,6.9791453,4.4773368,0.08193669,0.74290476,0,1,7,1,1,4,1,0,1,1,0,1,1,0.007961,6.21348,1.18264,0.807791,0.54315621,0.00729038,23.974579,0.03126006,0,25,0.01172772,1
2,1,7.3218497,4.1588831,0.04230007,0.8015,0,1,10,1,0,14,0,0,0,0,0,1,1,0.015184,0.394997,1.95105,0.360166,0.08785598,0.01813456,20.415661,0.07877992,0,25,0.00955573,1
2,0,6.8023948,4.0775374,0.06555556,0.35342857,0,1,8,1,0,11,1,0,0,0,0,1,1,0.003013,7.16021,0.390211,0.815541,0.08013263,0.01389338,24.449214,0.07466909,0,25,0.05218231,1
1,1,6.25575,3.2188758,0.04798464,0.7385,0,1,8,0,0,20,1,0,0,1,1,0,1,0.059486,2.4867,0.887064,0.52712,0.22449977,0.03105418,23.595027,-0.10754947,0,25,0.00930385,1
2,1,7.6328855,4.4543473,0.04164649,0.34133333,0,0,8,0,0,21,0,0,0,0,0,0,1,0.048609,0.248333,3.58498,0.239221,0.01426326,0.00675078,20.020261,2.0552244,0,25,0.21659602,1
2,0,7.0264268,4.5108595,0.08081705,0.74785714,0,1,4,1,0,9,0,0,1,0,0,1,1,-0.076729,0.326331,1.24714,0.578713,0.26272089,0.00111152,20.870963,-0.19470909,1,25,-0.01031819,1
3,1,7.8387376,5.1590553,0.06858494,0.502,0,0,10,0,0,20,0,0,0,1,0,1,1,-0.340778,2.85385,0.450288,0.885828,0.04883675,0.12044616,22.638989,-0.49392922,1,22,-0.00548618,0
3,0,7.2723984,5.170484,0.12222222,0.49760476,0,0,4,0,0,0,0,0,0,1,0,0,1,0.091916,0.667491,1.92899,0.309862,0.16764546,0.00183376,24.150434,-0.00349684,0,22,0.10846183,1
4,1,8.0330095,5.4116461,0.07270367,0.84574167,0,1,10,1,1,8,1,0,1,1,0,0,1,0.039813,4.36271,0.742125,0.662483,0.28319313,0.02645124,25.178227,0.08655514,0,22,0.07589186,1
2,1,6.769642,4.1588831,0.07347876,0.3715,0,0,7,0,0,8,0,1,0,1,0,1,1,0.03565,1.182,1.2562,0.524984,0.26550385,0.01541779,21.492391,0.18780997,0,22,0.06838658,1
3,0,7.0228681,4.3820266,0.07130125,0.502,0,1,3,0,1,9,1,0,1,1,0,0,1,0.001202,2.70633,1.06285,0.486878,0.05067003,0.00151623,24.414841,2.0552244,0,22,0.0305937,1
3,2,7.5342283,4.6249728,0.0545163,0.51621097,0,1,10,1,1,17,1,0,0,1,0,0,1,0.018426,7.16021,0.65951,0.823752,0.65795971,0.12974626,25.033067,-0.01525584,0,22,-0.11735598,1
3,0,7.5422135,5.4424177,0.12248144,0.27604444,0,1,3,1,0,8,1,0,0,1,0,0,1,0.028984,7.16021,0.865905,0.801753,0.28857421,0.03448904,24.477915,0.10627099,0,22,0.07546152,1
2,1,7.2189097,4.2046926,0.04908425,0.4135,1,0,4,0,1,7,1,1,0,1,0,0,1,0.017685,4.40695,0.97463,0.789866,0.58109272,0.01833667,23.696487,0.13939266,0,22,-0.01876272,1
2,1,6.9716686,4.060443,0.05440901,0.73283916,0,1,10,1,0,14,1,0,0,1,0,0,1,-0.007606,0.946376,1.23604,0.335985,0.24461926,0.01502,23.331857,0.00552302,1,22,0.02419401,1
1,0,6.20859,3.871201,0.09657948,0.866,0,0,8,0,1,19,0,0,0,0,0,1,1,0.001311,1.33931,0.470389,0.647217,0.06387143,0.00261127,21.448192,-0.06548168,0,22,-0.04171404,1
2,0,6.8575141,4.6728288,0.11251314,0.74641667,0,1,1,1,0,13,0,0,1,1,0,1,1,0.070995,1.93754,0.50037,0.347692,0.08836251,0.00132478,22.995538,-0.0325373,0,22,0.13164145,1
2,2,6.7393366,4.060443,0.06863905,0.80994444,0,1,7,0,0,4,1,0,0,1,0,0,1,0.084552,0.414054,7.40451,0.110851,0.01426326,0.00022899,20.973637,0.22698494,0,22,0.16857953,1
2,1,6.7742239,3.8501476,0.05371429,0.3846,0,1,7,1,0,8,1,0,0,0,0,0,1,0.068343,1.69523,1.92572,0.378239,0.09602316,0.00368781,22.659315,-0.01350522,0,22,0.06966734,1
2,1,7.1631724,4.7621739,0.09062742,0.368,0,0,1,0,0,21,0,1,0,1,0,1,1,0.037863,0.130807,11.9388,0.160287,0.37421242,0.12548173,20.020261,1.0585839,0,22,-0.1216511,0
2,1,6.7753661,3.0445224,0.02885408,0.2815,0,0,6,0,0,10,0,0,0,1,0,1,1,0.04984,0.97957,1.10936,0.286841,0.06927533,0.00779578,21.358545,0.08259803,0,22,0.09073369,1
1,1,7.1033221,4.2766661,0.05921053,0.70710714,0,1,7,0,0,1,1,0,0,0,0,1,1,0.034875,0.673664,1.4186,0.514615,0.45787952,0.01150447,22.739992,0.08538835,0,22,0.0231343,1
2,1,6.9810057,4.1743873,0.06040892,0.40260714,0,1,7,1,0,10,0,1,1,1,0,0,1,0.061929,1.22694,0.670544,0.5947,0.18164988,0.00844706,23.370547,0.03550073,0,22,0.07101863,1
4,1,7.3505162,4.9126549,0.08734746,0.1985,0,0,6,0,1,1,0,0,0,1,0,1,1,0.002851,1.09563,11.9388,0.349307,0.01426326,0.00229009,21.866423,-0.49392922,0,22,0.00635608,1
2,1,7.3085428,4.7449321,0.07702612,0.362125,0,1,3,1,0,16,0,1,0,1,0,1,1,0.03459,1.49889,1.09969,0.478892,0.18512544,0.06883663,21.532817,0.3365982,0,22,0.05162093,1
1,1,6.2934193,3.6109179,0.06839187,0.74672381,0,1,6,1,1,10,0,0,0,1,0,0,1,0.032829,0.291611,2.13984,0.1705,0.08026981,0.02466182,20.192867,2.0552244,0,22,0.1991476,1
2,1,6.9017372,4.1588831,0.06438632,0.77407143,0,1,1,1,1,6,0,0,0,1,0,0,1,0.003332,1.62114,1.42728,0.624866,0.41189618,0.00406865,24.491383,2.0552244,0,22,-0.08208677,1
2,0,6.9177056,4.3820266,0.07920792,0.372,0,0,6,0,0,16,1,0,0,1,1,1,1,-0.036414,1.87364,0.993133,0.644223,0.56555668,0.00976555,22.71614,0.0440378,1,22,-0.03354572,1
2,1,6.9865665,4.3438054,0.07116451,0.7013619,0,1,10,1,0,12,1,0,1,1,1,0,1,0.028994,6.12094,0.747661,0.636752,0.5074677,0.14229943,24.335997,0.16644275,0,22,-0.12129347,1
2,1,7.3877092,4.804021,0.07549505,0.36833333,0,1,10,1,0,8,1,0,0,1,0,1,1,0.03579,1.03001,0.784792,0.515094,0.29039758,0.03392479,23.467648,-0.08572808,0,22,0.15589949,1
3,1,7.4115563,4.8121844,0.07432024,0.51140476,0,1,10,1,0,15,0,1,0,1,0,1,1,0.204072,1.28239,1.01946,0.471485,0.29798555,0.01685017,22.467954,0.01181937,0,22,0.02237977,1
3,1,7.412764,4.8441871,0.07664454,0.56933333,0,1,7,1,1,19,1,1,0,0,0,0,1,0.074493,1.76045,0.702501,0.515369,0.0279644,0.00051232,23.728718,0.20583547,0,22,0.02937096,1
2,1,6.8575141,3.5553481,0.03680336,0.376,1,0,10,1,1,16,1,0,0,1,0,1,1,0.078134,2.30454,1.02072,0.591375,0.26407684,0.03773884,25.618767,0.1187512,0,22,0.07013501,1
1,1,6.4614682,3.8286414,0.071875,0.69814286,0,1,2,1,0,3,0,0,0,1,0,0,1,0.065046,1.84664,1.11324,0.409895,0.23847369,0.03587064,22.959266,0.06870504,0,22,0.03182619,1
2,2,7.0299729,4.1588831,0.05663717,0.77431645,0,1,10,1,1,4,1,0,0,1,0,0,1,0.014798,7.16021,0.487945,0.827415,0.64706444,0.04500913,24.628575,-0.31022792,0,22,-0.06244963,1
1,0,6.3985949,4.2195077,0.11314476,0.7203,0,0,3,0,1,8,1,0,0,0,0,0,1,0.004258,1.2582,0.776693,0.779784,0.38111574,0.00251912,23.553073,0.02476178,0,22,0.1931244,1
1,1,5.8464388,1.6094379,0.02885408,0.746,0,0,8,0,0,5,0,0,1,1,1,1,1,0.006755,0.301606,5.53792,0.113675,0.06800016,0.00030833,20.089298,-0.38978129,0,22,-0.0412541,1
2,2,7.133296,4.2341065,0.05506784,0.871,0,0,6,0,0,18,1,1,0,0,0,1,1,0.024698,3.80022,0.511615,0.696913,0.64258208,0.00937568,24.345792,0.19765717,0,22,0.05469927,1
2,1,6.9295168,4.4426513,0.08317025,0.35616667,0,1,10,1,1,19,1,0,0,0,0,1,1,0.016178,0.63331,2.48959,0.219999,0.027199,0.00799334,21.022093,0.26100693,0,22,0.02830824,1
3,1,7.2477926,4.4188406,0.05907473,0.24174603,0,1,6,0,0,7,0,0,0,1,0,1,1,0.123195,0.5368,4.67656,0.147638,0.04610339,0.00181759,22.062723,0.004916,0,22,0.1273905,1
2,0,7.1364832,4.634729,0.08194113,0.43016667,0,1,7,1,1,4,1,0,1,1,0,1,1,0.032471,5.99284,0.691073,0.65809,0.45295176,0.08538231,25.053667,0.2547631,0,22,0.05670874,1
2,1,6.5439118,4.2046926,0.09640288,0.368,0,1,10,0,0,4,0,0,0,1,0,0,1,0.099639,0.635725,2.5009,0.226154,0.14927584,0.02207948,21.870769,-0.06882764,0,22,0.04926503,1
2,1,7.158514,4.7621739,0.09105058,0.76183333,0,1,6,1,1,7,0,0,0,0,0,1,1,0.007353,3.53303,0.619329,0.643989,0.09318914,0.01016156,23.450315,-0.04941722,0,22,0.05914986,1
2,1,6.99485,4.0775374,0.05407883,0.74026667,0,1,2,1,0,8,1,0,0,0,0,0,1,0.026214,0.73288,0.633158,0.711536,0.42709539,0.00040981,24.071036,0.0355402,0,22,0.0082701,1
1,0,6.0354814,4.1588831,0.15311005,0.76850909,0,1,3,1,1,9,0,0,1,1,0,1,1,0.045816,0.156513,2.63902,0.277248,0.39722812,0.00819963,21.110651,-0.03360923,0,22,-0.09950472,1
3,1,7.333023,5.3423343,0.13660131,0.74131323,0,1,3,1,0,16,0,1,0,1,1,0,1,0.01896,2.08522,1.1005,0.617861,0.446136,0.00192401,23.213985,-0.03859288,0,22,0.03188419,1
2,1,7.4187809,4.5108595,0.05458908,0.73845022,0,1,5,1,0,20,0,1,0,0,0,1,1,0.034706,0.306747,1.4914,0.340036,0.29008145,0.01531318,20.020261,0.82838993,0,22,-0.08088388,1
2,1,7.2078599,4.5643482,0.07111111,0.38895,0,1,10,1,0,9,0,0,0,1,0,0,1,-0.048074,0.501778,0.595409,0.837113,0.18116704,0.00118421,20.286749,-0.08236662,1,22,-0.04684747,0
2,1,6.9555926,4.6821312,0.1029552,0.38775,0,0,4,0,1,10,0,0,0,0,0,0,1,0.035694,0.130807,0.486874,0.637598,0.08812702,0.0018498,20.020261,-0.36076285,0,22,0.03075753,1
2,0,7.4205789,5.1761497,0.10598802,0.418,0,1,10,1,0,9,1,0,0,1,0,0,1,0.005331,0.947836,1.99313,0.200788,0.06463641,0.03501991,22.481744,-0.37286107,0,22,0.01125925,1
2,1,6.5366916,4.2046926,0.09710145,0.74383333,0,0,6,0,0,15,0,1,1,0,0,0,1,0.127986,0.302216,2.62031,0.234722,0.55596888,0.02183438,21.847825,0.38511598,0,22,-0.09677947,1
3,2,7.6439619,4.8441871,0.06082375,0.51621097,0,1,10,1,0,14,1,0,0,1,1,1,1,0.008231,2.41358,0.547393,0.721843,0.68989814,0.03492392,23.197271,0.21983013,0,22,-0.08677587,1
1,1,6.1070229,4.060443,0.12917595,0.7439,0,0,4,1,0,15,0,1,0,1,0,0,1,0.015672,0.535764,0.242438,0.583802,0.01426326,0.00555301,21.267297,0.06846305,0,22,0.06389207,1
1,1,6.58755,3.0910425,0.03030303,0.75672367,0,1,3,1,1,16,0,1,1,1,0,0,1,0.034365,0.834493,1.52394,0.403055,0.3025651,0.01432151,22.545331,0.07361211,0,22,0.00736715,1
3,1,7.2640301,4.7791235,0.08333333,0.74671587,0,0,3,0,0,11,1,0,0,1,0,0,1,0.03427,0.31414,3.2235,0.180507,0.41209541,0.0093799,22.05905,-0.01331937,0,22,-0.00894228,1
2,1,7.1244783,4.2195077,0.0547504,0.75225,0,1,3,0,0,20,1,0,0,1,1,0,1,0.009322,3.54599,0.263355,0.844326,0.10322991,0.03210314,22.331211,-0.04271057,0,22,0.01392124,1
2,1,6.9246124,4.2904594,0.07177974,0.76733636,0,1,6,1,0,3,1,0,0,0,0,1,1,0.083346,1.35089,1.13434,0.489933,0.32124936,0.00162604,23.095132,0.08920619,0,22,0.09632394,1
2,1,6.9660242,3.8066625,0.04245283,0.375,0,1,8,0,0,19,0,0,0,0,0,1,1,0.142024,2.56526,1.08044,0.531246,0.17242957,0.00153904,24.452225,0.14001814,0,22,0.0712707,1
2,0,7.0326243,4.6443909,0.0917917,0.347,0,1,6,1,0,23,0,1,0,1,0,1,1,0.033006,0.491385,1.00063,0.348126,0.02169287,0.00937938,22.469894,-0.04117045,0,22,-0.02294641,1
2,1,7.0076006,4.4659081,0.07873303,0.36633333,0,1,10,1,1,3,0,0,0,1,0,1,1,0.022769,1.33856,0.495057,0.589492,0.13824766,0.01315311,22.320236,0.02560044,0,21,0.06442404,1
2,0,6.8700534,4.2766661,0.07476636,0.375,0,0,6,0,0,11,1,1,0,0,1,1,1,0.026408,1.28469,0.91769,0.532295,0.20720885,0.00867093,22.605391,0.28096758,0,21,0.05345854,1
2,2,7.066467,3.6109179,0.03156997,0.83606667,0,1,2,0,1,2,0,0,0,1,1,0,1,0.005549,4.10379,0.242438,0.538233,0.71442352,0.00235169,22.635032,0.36659821,0,21,-0.06812011,1
2,0,7.0264268,4.060443,0.05150977,0.3535,0,1,5,1,0,3,0,0,1,1,0,0,1,0.036757,2.0202,1.02014,0.407379,0.21775993,0.00396531,22.402152,0.22074725,0,21,0.09658719,1
2,0,7.1685799,5.0937502,0.12557781,0.371,0,1,10,1,0,9,1,0,1,1,0,0,1,-0.041298,0.607417,1.35877,0.35214,0.19851641,0.00573838,20.668289,-0.05314863,1,21,0.0586964,1
2,1,7.1600692,4.6151205,0.07847708,0.74263679,0,1,10,1,0,10,1,0,0,1,0,1,1,0.03075,0.885151,1.36976,0.300343,0.21109366,0.0485592,22.630486,0.09357142,0,21,0.06383114,1
4,1,7.9355874,5.590987,0.09588551,0.1685,0,1,1,0,0,5,0,0,0,1,0,0,1,0.049894,1.92669,0.961411,0.39864,0.05326018,0.00066829,22.739303,0.61969585,0,21,0.11403418,1
3,1,7.5288693,5.6801726,0.15744224,0.24,0,0,10,0,0,0,1,0,0,1,0,0,1,0.059781,1.92429,0.483713,0.602939,0.14515408,0.00259263,23.880882,0.3584075,0,24,0.0519717,1
2,0,6.8762646,4.4659081,0.08978328,0.3615,1,0,10,1,1,9,1,0,1,1,1,0,1,0.091815,2.88511,0.617172,0.583823,0.15838911,0.00192483,25.065408,0.11913176,0,24,0.1804354,1
2,1,6.961296,4.060443,0.0549763,0.36345,0,1,10,1,0,12,0,1,0,1,1,0,1,0.13187,0.389778,1.10371,0.452056,0.26772006,0.00299437,23.193817,0.55394887,0,24,0.08165727,1
4,1,8.0894825,5.1532916,0.05306748,0.3595,0,1,8,1,0,3,1,0,1,1,0,0,1,0.01301,3.6419,0.972651,0.57683,0.25403714,0.14229943,24.6255,0.82089553,0,24,0.00463146,1
3,1,8.456806,6.4101749,0.12916932,0.24361111,0,0,10,0,0,3,1,0,0,1,0,0,1,0.008139,2.74662,0.493507,0.692354,0.18271667,0.13508819,23.609006,0.19517831,0,24,0.04321782,1
3,1,7.6241306,4.9052748,0.06595017,0.51140476,0,1,10,1,0,5,1,0,1,1,0,0,1,0.056147,1.4982,1.5583,0.385973,0.01734835,0.00165442,22.417404,0.02227129,0,24,0.084973,1
3,1,7.4899709,3.7376696,0.02885408,0.25817949,0,1,10,1,0,20,1,0,0,1,1,0,1,0.025619,3.96148,0.771303,0.72389,0.35253515,0.02005268,25.079591,0.18206317,0,24,0.01973294,1
3,2,7.4725007,4.5951199,0.05628198,0.58066667,0,0,6,0,1,1,0,0,0,1,0,0,1,0.043632,7.16021,0.394204,0.586464,0.52603495,0.00886278,25.408356,0.10754204,0,24,0.03672645,1
2,1,7.1936858,4.4188406,0.06235913,0.71046667,0,1,10,1,1,1,0,0,0,0,0,0,1,0.038036,0.815442,1.35724,0.216272,0.2295002,0.01190291,21.77783,-0.19982647,0,24,0.06797343,1
2,1,7.4085306,4.4886364,0.05393939,0.36146667,0,1,8,1,0,4,1,0,0,1,0,0,1,0.019955,3.08094,0.730722,0.563156,0.08246004,0.0084439,24.539601,0.02640021,0,24,0.0395927,1
3,1,7.4529823,4.5951199,0.0573913,0.44811111,0,1,6,0,1,15,1,1,0,1,0,1,1,0.067109,2.39594,0.393177,0.658819,0.05213133,0.07092292,23.691742,0.11434532,0,24,0.13731629,1
2,1,7.2612251,4.634729,0.07233146,0.832,0,1,7,1,1,10,0,0,0,1,0,0,1,0.058439,1.30514,1.14295,0.641928,0.71442352,0.00150589,22.207674,-0.11907532,0,24,0.08305132,1
3,0,7.3453648,4.7791235,0.07682376,0.48133333,0,1,10,1,0,13,0,0,0,0,0,1,1,0.043713,0.529987,1.46372,0.379723,0.30467407,0.00514332,20.799733,-0.24385912,0,24,0.03964314,1
1,1,6.1800167,3.9512437,0.10766046,0.68,1,0,5,1,0,8,1,0,0,1,0,0,1,0.063447,2.3649,0.965925,0.609952,0.33450103,0.01088485,24.239623,0.09052349,0,24,0.00559838,1
1,0,6.1484683,3.4657359,0.06837607,0.7185,0,1,10,1,0,8,0,0,0,1,0,0,1,0.075188,0.544252,5.39722,0.077367,0.02776224,0.00199635,20.99426,-0.21926916,0,24,-0.0089435,1
1,1,6.2897156,3.8501476,0.08719852,0.76075641,0,1,10,0,0,9,1,0,0,0,0,0,1,0.009241,6.70556,0.759291,0.70039,0.31519375,0.0081787,24.993032,0.07410283,0,24,0.06188367,1
3,1,7.3472997,5.0039463,0.09600515,0.7557332,0,1,10,1,1,3,0,0,0,1,0,0,1,0.038235,1.31367,1.65154,0.393852,0.34585243,0.02905859,22.144958,0.04422757,0,24,0.01919677,1
1,1,6.3508857,3.7841896,0.07678883,0.72516667,0,0,6,0,0,9,1,0,0,0,0,1,1,0.002557,1.13115,0.552892,0.187176,0.0667616,0.00192985,21.944726,0.07655423,0,24,0.10914455,0
2,2,7.3581938,4.5108595,0.05799873,0.77646667,0,1,6,1,0,15,0,0,0,0,0,1,1,0.075482,0.583378,2.41799,0.283095,0.24574847,0.00607613,22.968796,0.1455937,0,24,0.10212204,1
2,0,7.068172,4.7535902,0.0988075,0.33519048,0,1,7,1,1,8,0,0,1,1,1,1,1,-0.206032,0.430249,4.43005,0.101548,0.29812856,0.14229943,20.447649,0.28324487,1,24,0.03266523,1
2,1,7.0255383,4.5325995,0.08266667,0.40424444,0,1,1,0,0,5,0,0,0,1,0,0,1,0.027566,0.704377,0.946732,0.481329,0.45090426,0.00436424,23.465042,-0.06895358,0,24,-0.09660089,1
2,1,6.7580945,4.5538769,0.11033682,0.3165,0,0,4,0,0,2,0,0,0,1,0,0,1,0.051756,0.936159,0.791364,0.599671,0.68528392,0.02069658,22.55741,0.10694557,0,24,0.01284809,1
1,1,6.0185932,2.8332133,0.04136253,0.7755,0,0,2,0,1,21,0,0,0,1,0,1,1,0.009601,6.89691,0.608004,0.8824,0.50439706,0.04246938,23.455812,0.04386069,0,24,-0.06412155,1
3,2,7.783224,5.42495,0.09458333,0.74714958,0,1,6,1,1,8,0,0,1,1,0,1,1,0.045179,0.779525,1.69637,0.455484,0.37337333,0.02611316,21.630712,0.403062,0,24,0.00305706,1
1,1,6.1548581,3.0445224,0.04458599,0.863,0,0,1,0,0,2,1,0,0,0,0,0,1,-0.064605,2.9337,0.804876,0.620619,0.04228245,0.06815475,23.425621,-0.47237729,1,24,0.01619985,0
2,0,7.1600692,4.5849675,0.07614608,0.37433333,0,1,10,1,0,17,1,0,0,0,0,0,1,0.056494,2.06203,0.901753,0.471124,0.05539416,0.00857137,23.800803,0.02399579,0,24,0.07012099,1
1,0,6.618739,4.2766661,0.09612817,0.711,0,1,10,1,1,18,1,0,0,1,0,0,1,-0.074709,0.941233,0.601428,0.513784,0.30909539,0.01152968,21.29734,-0.06807886,1,24,0.00631714,1
2,1,6.9985096,4.1108739,0.05570776,0.3846,0,1,7,1,1,4,1,0,1,1,0,0,1,0.011889,1.70007,0.462298,0.347041,0.15666382,0.00542862,22.043207,-0.13661978,0,24,0.01020172,1
2,1,6.5161931,4.1743873,0.09615385,0.36766667,0,0,4,1,0,11,1,0,0,1,0,0,1,0.047018,0.9847,0.694175,0.501315,0.49125588,0.00975703,22.762109,-0.12855364,0,24,-0.08961524,1
2,1,6.9392539,4.804021,0.11821705,0.40260714,0,1,10,1,0,5,0,0,1,1,0,0,1,0.056002,0.995713,2.94703,0.148545,0.01426326,0.00228265,21.45524,-0.15087519,0,24,0.05020683,1
2,1,7.1000272,4.5108595,0.07508251,0.74916667,0,1,8,1,0,23,0,0,0,1,0,0,1,0.029253,0.713213,0.727212,0.338281,0.21035039,0.00237743,21.091619,0.25057972,0,24,0.03506844,1
2,1,7.231287,4.7874917,0.08683068,0.82675,0,0,10,0,1,13,1,0,0,1,0,0,1,0.153556,0.193239,1.98467,0.133446,0.26700965,0.00943248,22.421324,0.05798966,0,24,0.16051307,1
2,0,6.7844571,4.5538769,0.10746606,0.72233333,0,1,8,1,0,9,1,0,0,1,0,0,1,0.053505,1.45351,0.403779,0.508386,0.12240196,0.00551828,23.671122,0.13617165,0,23,0.12848901,1
2,1,7.3038432,4.4659081,0.05854643,0.73759206,0,1,2,1,0,1,1,0,0,1,0,0,1,0.012683,3.74484,1.13255,0.663898,0.22370191,0.0058634,25.237672,-0.03569791,0,23,-0.00604205,1
2,0,6.9440872,4.8121844,0.11861138,0.35,0,1,10,1,1,16,1,1,0,1,1,0,1,0.005148,0.72357,0.48212,0.701313,0.16377519,0.01025419,22.228272,2.0552244,0,23,-0.01781032,1
3,2,7.5342283,5.2311086,0.09994655,0.53072222,0,0,4,0,0,1,1,0,1,1,0,0,1,0.019288,1.75737,0.911586,0.517959,0.54916102,0.00686341,23.975695,0.03645259,0,23,-0.00399912,1
2,1,6.7945866,4.3040651,0.08286674,0.37058333,0,1,6,0,0,14,0,1,0,0,0,0,1,0.015616,0.480397,11.9388,0.064367,0.01996094,0.00022899,20.34993,0.10459796,0,23,-0.03587578,1
2,2,7.0501225,4.0775374,0.05117086,0.76227022,0,1,10,1,1,8,1,0,0,1,0,0,1,0.053203,1.61648,0.898782,0.465974,0.21985694,0.00946062,23.878086,0.07047688,0,22,0.02304685,1
